DIRUTA,"italijanski organist in teoretik - Girolamo (ok. 1554†1612)",,
DIS,"za polton zvišani ton d (muz.)",2026-04-04,vpis
DISA,"mesto v Sudanu",,
DISAGGIO,"razlika med nominalno in manjšo tržno vrednostjo deviz",,
DISAHARID,"sladkor, ki je sestavljen iz dveh monosaharidov (kem.)",,
DISAKORD,"nesoglasje, neubranost, neskladnost (knjiž.)",,
DISAŽIO,"razlika med imensko in nižjo tečajno vrednostjo deviz",,
DISCH,"ameriški pisatelj znanstvene fantastike - Thomas M. (1940†2008)",,
DISCIPLINA,"red, poslušnost",,
DISCIPLINA,"športna panoga, področje znanosti ali umetnosti",,
DISCIPLINATOR,"član parlamenta v Angliji",,
DISCIPLINIRANOST,"lastnost osebe, ki se drži določenih pravil, reda in dolžnosti, ne glede na zunanje okoliščine ali trenutno razpoloženje",2026-04-06,vpis
DISCOVERER,"ameriški satelit",,
DISCOVERY,"ameriški raketoplan",,
"DISCOVERY BAY","mesto na Jamajki",,
DISDERI,"francoski fotograf - Andre Adolphe Eugène (1819†1889)",,
DISEKCIJA,"razplastitev, raztrganje žile (med.)",,
DISEMINACIJA,"prenos, razsev bolezenskih klic po telesu (med.)",,
DISERTACIJA,"znanstvena razprava za dosego doktorskega naslova in časti",,
DISEUR,"kabaretni konferansje (fr.)",,
DISFAGIJA,"oteženo požiranje zaradi vnetja požiralnika (med.)",,
DISFONIJA,"bolezenska motnja, ki ovira nastajanje glasu (med.)",,
DISFUNKCIJA,"nepravilno delovanje kakega telesnega organa (med.)",,
DISHARMONIJA,"neskladnost, neubranost",,
DISIDENT,"kdor nasprotuje uradni, prevladujoči ideologiji, zlasti v totalitarnih režimih",,
DISIDENT,"pripadnik politične in ideološke opozicije znotraj države, odpadnik (knjiž.)",,
DISIDENTSTVO,"ljudje, ki nasprotujejo uradni, prevladujoči ideologiji, zlasti v totalitarnih režimih",,
DISIMILACIJA,"oksidativna razgradnja energetsko bogatih organskih snovi (biol.)",,
DISIMILACIJA,"razlikovanje (lingv.)",,
DISIMULACIJA,"prikrivanje bolezni, tajenje (med.)",,
DISIPACIJA,"pretvorba večvredne energije v manjvredno (fiz.)",,
DISJUNKCIJA,"dvočlena logična operacija med izjavami (mat.)",,
DISK,"okrogla lesena plošča za metanje (šport.)",,
DISKALCEAT,"menih reda sv. Avguština, katerega člani hodijo bosi ali v sandalih (rel.)",,
DISKANT,"gornja polovica klaviature",,
DISKANT,"najvišji pevski glas (muz.)",,
DISKANTIST,"kdor poje diskant (muz.)",,
DISKETA,"pomnilna plošča za shranjevanje informacij",,
DISKINEZIJA,"nepravilni mišični gibi zaradi bolezni možganov (med.)",,
DISKO,"lokal za mlade, v katerem se pleše ob zelo glasni glasbi",,
DISKO,"otok na zahodu Grenlandije",,
DISKOBOLOS,"Mironov kip metalca diska",,
DISKOGRAFIJA,"urejen seznam albumov, ki jih izdala kakšna skupina ali pevec/ka",,
DISKONT,"obresti, ki se odbijejo pri nakupu nedospele menične terjatve (fin.)",,
DISKONT,"razlika med imensko in tečajno vrednostjo vrednostnega papirja (fin.)",,
DISKONTINUIRANOST,"prekinjenost, nepovezanost, pretrganost (knjiž.)",,
DISKONTINUITETA,"prekinjenost, nepovezanost, pretrganost (knjiž.)",,
"DISKONTNA OBVEZNICA","obveznica, ki prinaša obresti, ki so nižje od tržnih",,
"DISKONTNI KREDIT","kredit, pri katerem se obresti vnaprej odtegnejo (fin.)",,
DISKORDANCA,"nevzporednost skladov zaradi tektonskih procesov (geol.)",,
DISKOS,"srbska glasbena založba",,
DISKOTEKA,"lokal za mlade, v katerem se pleše",,
DISKOTEKA,"zbirka gramofonskih plošč",,
DISKOTON,"ena izmed največjih glasbenih založb v nekdanji Jugoslaviji, s sedežem v Sarajevu",,
DISKRECIJA,"svobodni preudarek (jur.)",,
DISKRECIJA,"uvidevnost, obzirnost (knjiž.)",,
DISKREDITIRANOST,"značilnost diskreditiranega",,
DISKREPANCA,"nasprotje, neskladnost, nesoglasje (knjiž.)",,
DISKRETNOST,"značilnost diskretnega",,
DISKRIMINACIJA,"zapostavljanje, neenako ravnanje",,
DISKRIMINANTA,"izraz, od katerega je odvisno, ali sta korena kvadratne enačbe realna (mat.)",,
DISKURZ,"razprava o kaki pomembni stvari (knjiž.)",,
DISKURZIVNOST,"sposobnost razumskega mišljenja (filoz.)",,
DISKUS,"medvretenčna ploščica (anat.)",,
DISKUSIJA,"razprava, obravnava",,
DISKUTANT,"kdor diskutira",,
DISKUTANTKA,"ženska, ki diskutira",,
DISKVALIFIKACIJA,"moralno razvrednotenje",,
DISKVALIFIKACIJA,"prepoved nastopanja na tekmovanju, izključitev (šport.)",,
DISL,"nemška biatlonka - Ursula (1970-) (nekd.)",,perplexity
DISLEKSIJA,"okvara zmožnosti za branje (med.)",,
DISLOGIJA,"govorna motnja (med.)",,
DISLOKACIJA,"linijske napake v kristalih (fiz.)",,
DISLOKACIJA,"razmestitev vojaških enot (voj.)",,
DISLOKACIJA,"sprememba lokacije zaradi ohranitve naravnih funkcij okolja (biol.)",,
DISLOKACIJA,"strukturna sprememba kromosomov (biol.)",,
DISMENOREJA,"boleča menstruacija (med.)",,
DISMORFOFOBIJA,"duševna motnja, pri kateri človek svoje telo vidi kot grdo, iznakaženo in si bolestno želi popravkov z lepotnimi operacijami (psih.)",,
DISNEY,"ameriški producent in režiser risank - Walt (1901†1966)",,
DISNEY,"britanski arheolog - John (1779†1857)",,
DISNEYLAND,"zabaviščni kompleks blizu Orlanda na Floridi, ZDA",,
DISOCIACIJA,"nenormalno ali bolezensko stanje, kjer so duševne dejavnosti oslabljene v svoji povezanosti (psiht.)",,perplexity
DISOCIACIJA,"razpadanje molekul, ionov ali atomov na enostavnejše sestavine (kem.)",,perplexity
DISOLUCIJA,"razpad, razkroj (knjiž.)",,
DISONANCA,"nesoglasje, neubranost, neskladnost (knjiž.)",,
DISONANCA,"neujemanje dveh ali več tonov",,
DISONANTNOST,"značilnost disonantnega",,
DISPANZER,"zdravstvena ustanova za preprečevanje nekaterih bolezni",,
DISPARATNOST,"značilnost disparatnega (knjiž.)",,
DISPARITETA,"neusklajenost, nesorazmerje ali razlika med posameznimi skupinami, pojavi ali vrednotami (knjiž.)",,
DISPENZA,"oprostitev od zakonskih predpisov ali obveznosti, spregled",,
DISPENZACIJA,"podelitev oprostitve kake obveznosti, odveze (knjiž.)",,
DISPENZATORIJ,"ambulanta ali zdravstvena ustanova, kjer se opravljajo preventivni pregledi, cepljenja, osnovno zdravstveno varstvo ali izdaja zdravil",,vpis
DISPEPSIJA,"prebavne motnje (med.)",,
DISPERMIJA,"oploditev jajčne celice z dvema spermijema (biol.)",,
DISPERZIJA,"razmet, razpršitev, razkropitev (knjiž.)",,
DISPERZIJA,"zmes razpršene snovi (kem.)",,
DISPERZNOST,"stopnja razpršenosti snovi v drugi snovi (kem.)",,
DISPEČER,"razdeljevalec, razpošiljalec",,
DISPLEJ,"naprava za prikazovanje določenih sporočil na zaslonu, prikazovalnik (žarg.)",,
DISPNEJA,"težko dihanje (med.)",,
DISPNOA,"težko dihanje ali občutek pomanjkanja zraka (med.)",,perplexity
DISPONENT,"uslužbenec, ki vodi poslovni oddelek s posebnimi pooblastili, pooblaščenec",,
DISPOZICIJA,"nagnjenost, dovzetnost",,
DISPOZITIV,"del sodbe, v kateri je razložena odločitev, rešitev",,
DISPROPORC,"nesorazmerje, neskladnost",,
DISPROPORCIJA,"nesorazmerje, neskladnost",,
DISPROPORCIONALNOST,"stanje ali lastnost, kjer deleži, razmerja ali razvojni trendi niso sorazmerni ali uravnoteženi, nesorazmernost",,vpis
DISPROZIJ,"kemijski element, ki ima v periodnem sistemu simbol Dy in atomsko število 66",,
DISPUR,"glavno mesto zvezne države Asam, Indija",,
DISPUT,"izmenjava mnenj, učen prepir",,
DISPUTACIJA,"izmenjava mnenj, učen prepir",,
DISPUTANT,"kdor disputira",,
DISRAELI,"britanski politik, premier - Benjamin (1804†1881)",,
DISSOUS,"acetilen, raztopljen v acetonu (kem.)",,
DISTANCA,"kritičen odnos do česa",,
DISTANCA,"razdalja, oddaljenost (knjiž.)",,
DISTANČNIK,"predmet, ki drži določen razmik med konstrukcijskima elementoma (arhit.)",,
DISTEL,"francoski glasbenik - Sacha (1933†2004)",,
DISTEL,"slovenski jezuitski misijonar - Bernard (1623†1660)",,
DISTELEOLOGIJA,"nauk o nesmotrnosti naravnih ali družbenih dogajanj",,
DISTEN,"rudnina triklinski aluminijev silikat (min.)",,
DISTIH,"dvovrstična kitica, dvostišje (lit.)",,
DISTINKCIJA,"razločevanje, razlikovanje (knjiž.)",,
DISTLER,"nemški skladatelj in organist - Hugo (1908†1942)",,
DISTOKIJA,"težaven porod (med.)",,
DISTONIJA,"motnja mišičnega ali žilnega napona (med.)",,
DISTORZIJA,"zvin sklepa (med.)",,
DISTRAKCIJA,"naravnavanje izvinjenih sklepov ali zlomljenih kosti (med.)",,
DISTRIBUCIJA,"porazdelitev, razvrstitev (lingv.)",,
DISTRIBUCIJA,"razdeljevanje, razpošiljanje",,
DISTRIBUTER,"kdor opravlja distribucijo",,
DISTRIBUTOR,"kdor opravlja distribucijo",,
DISTRIKT,"upravna enota v nekaterih državah, okrožke, okraj",,
"DISTRITO CASCO ANTIGUO","mesto v Španiji",,
"DISTRITO CENTRO","mesto v Španiji",,
"DISTRITO DE CIUTAT VELLA","mesto v Španiji",,
"DISTRITO DE GRACIA","mesto v Španiji",,
"DISTRITO DE LA CATEDRAL","mesto v Španiji",,
"DISTRITO DE LES CORTS","mesto v Španiji",,
"DISTRITO DE NOU BARRIS","mesto v Španiji",,
"DISTRITO DE SANT ANDREU","mesto v Španiji",,
"DISTRITO DEL PATRIARCA","mesto v Španiji",,
"DISTRITO MACARENA","mesto v Španiji",,
"DISTRITO NERVION","mesto v Španiji",,
"DISTRITO NORTE","mesto v Španiji",,
"DISTRITO SUR","mesto v Španiji",,
DISTROFIJA,"presnovno obolenje (med.)",,
DISTURBED,"ameriška rock skupina iz Chicaga",,
DISULFIRAM,"učinkovina, ki se uporablja za zdravljenje zasvojenosti z alkoholom",,
DITA,"žensko osebno ime",,
DITCHBURN,"britanski nogometaš, vratar - Ted (1921†2005)",,
DITHMARSCHEN,"okrožje v zvezni deželi Schleswig-Holstein, Nemčija",,
DITIRAMB,"himna ali zborovska pesem v čast boga Dioniza, izvedena med festivali z divjim, ekstatičnim plesom in petjem",,vpis
DITIRAMB,"obredna hvalnica, slavospev (lit.)",,
DITJATIN,"ruski telovadec - Aleksander Nikolajevič (1957-) (nekd.)",,
DITKA,"žensko osebno ime",,
DITLEVSEN,"danska pisateljica in pesnica - Tove (1917†1976)",,
DITMARS,"ameriški naravoslovec in pisatelj - Raymond Lee (1876†1942)",,
"DITTERS VON DITTERSDORF","avstrijski skladatelj - Karl (1739†1799)",,
DITTERSDORF,"mesto v zvezni deželi Turingija, Nemčija",,
DITTMER,"nemški kanuist - Andreas (1972-) (nekd.)",,
DITZINGEN,"mesto v zvezni deželi Baden-Württemberg, Nemčija",,
DIURETIK,"zdravilo, ki pospešuje nastajanje in izločanje seča (med.)",,
DIUREZA,"proces nastajanja in izločanja seča (urina) v ledvicah (med.)",,
DIURNIST,"uslužbenec, ki je plačan na dan, dnevničar (nekdaj)",,
DIURNUM,"plača uslužbenca, ki je plačan na dan (nekdaj)",,
DIVA,"zelo slavna igralka ali pevka, pogosto operna ali filmska zvezdnica",,perplexity
DIVAC,"slovenski novinar - Vito",,
DIVAC,"srbski košarkar - Vlade (1968-) (nekd.)",,
DIVAC,"srbski zoolog - Nedeljko (1883†1964)",,
DIVALI,"hindujski praznik, novoletno praznovanje luči",,
DIVAN,"državni svet v muslimanskih deželah (zgod.)",,
DIVAN,"oblazinjeno ležišče brez stranic",,
DIVAN,"pesniška zbirka slovenskega pesnika Milana Vincetiča",,
"DIVAN HANA","osrednji del nadstropja v orientalski hiš (tur.)",,
DIVAČA,"gručasto naselje na Krasu v bližini Škocjanskih jam",,
"DIVAŠKA JAMA","urejena kraška jama pri Divači",,
DIVCI,"naselje pri Prijepolju, Srbija",,
DIVCI,"naselje pri Valjevu, Srbija",,
DIVERGENCA,raznosmernost,,
DIVERGENCA,"razvoj organizmov iste vrste v različne smeri (biol.)",,
DIVERGENTNOST,"značilnost divergentnega",,
DIVERTIMENTO,"lahkotnejša instrumentalna skladba (muz.)",,
DIVERTISSEMENT,"glasbeno delo slovenskega skladatelja M. Bravničarja",,
DIVERTISSEMENT,"kratek baletni vložek v predstavi (kor.)",,
DIVERZANT,"kdor dela diverzije",,
DIVERZANTSTVO,"dejavnost diverzantov",,
DIVERZIFIKACIJA,"uvajanje raznovrstnosti (publ.)",,
DIVERZIJA,"vojaška akcija na sovražnem ozemlju",,
DIVIDEND,"število, ki ga delimo",,
DIVIDENDA,"del letnega dobička delniške družbe, namenjen razdelitvi delničarjem",,
DIVIDIVI,"glogu podoben tropski grm, ki vsebuje veliko tanina",,
"DIVINA PASTORA","mesto v zvezni državi Sergipe, Brazilija",,
DIVINACIJA,"prerokovanje, vedeževanje, slutnja prihodnjih dogodkov (knjiž.)",,
DIVINESIA,"mesto v zvezni državi Minas Gerais, Brazilija",,
DIVINI,"italijanski znanstvenik - Eustachio (1610†1685)",,perplexity
DIVINITETA,"božanstvo, božansko bitje",,
DIVINO,"mesto v zvezni državi Minas Gerais, Brazilija",,
DIVINOLÂNDIA,"mesto v zvezni državi Sao Paulo, Brazilija",,
DIVISION,"slovenska pop-rock skupina iz Maribora",,
DIVISOPOLIS,"mesto v zvezni državi Minas Gerais, Brazilija",,
DIVIZ,"kratka črtica na koncu vrste besedila",,
DIVIZIJA,"stalna vojaška formacija, sestavljena iz treh do pet polkov (voj.)",,perplexity
DIVIZIJON,"enota v artileriji, sestavljena iz dveh do štirih baterij (voj.)",2026-03-24,vpis
DIVIZIONAR,"poveljnik divizije (nekdaj)",,
DIVIZOR,"število, s katerim delimo drugo število",,vpis
"DIVJA JAGA","glasbeno delo slovenskega skladatelja B. Arniča",,
"DIVJA TRTA","okrasna popenjavka z drobnimi modrimi plodovi (vrtn.), (dve besedi)",,
"DIVJA VIJOLICA","rastlina z rumenkasto belimi ali vijoličasto pisanimi cvetovi (bot.)",,
"DIVJA ŠČETICA","rastlina z vijoličastimi cvetovi v socvetju (bot.)",,
DIVJAD,"prostoživeči sesalci in ptice, ki se lovijo",,
DIVJAK,"hrvaško-slovenski glasbenik, bobnar - Ratko """"Rale"""" (1947-)",,
DIVJAK,"mlada divja rastlina, na katero se cepi cepič žlahtne sorte",,
DIVJAK,"pripadnik divjega plemena",,
DIVJAK,"slovenski elektronik - Saša (1946-)",,
DIVJAKA,"samorasla necepljena češnja",,
DIVJAKE,"naselje pri Skradu, Hrvaška",,
DIVJAKINJA,"pripadnica divjega plemena",,
DIVJAKOVEC,"rastlina iz družine nebinovk z velikimi rumenimi cvetovi (bot.)",,
DIVJAČINA,divjad,,
DIVJAŠTVO,"divjaško početje (slabš.)",,
"DIVJE BABE","naselje pri Idriji",,
"DIVJE MESO","nepravilno razraslo tkivo v rani (med.)",,
"DIVJI BEZEG","drevo ali grm z rdečimi strupenimi jagodami (bot.)",,
"DIVJI KOSTANJ","okrasno drevo z raznobarvnimi lisastimi cvetovi v piramidastih socvetjih (bot.)",,
"DIVJI POHOD","roman južnoafriškega pisatelja P. Abrahamsa",,
"DIVJI PRAŠIČ","gozdna žival z dolgimi, naprej štrlečimi podočniki (zool.)",,
DIVJICA,"poganjek, ki zraste iz starega tkiva trsa (agr.)",,
DIVJINA,"nenaseljen, nekultiviran svet",,
DIVJOST,"značilnost divjega",,
DIVKOVIĆ,"bosanski pisatelj in dramatik - Matija (1563†1631), (Abramovi verši)",,
DIVLJANA,"naselje pri Beli Palanki, Srbija",,
DIVNA,"majhen nenaseljen otoček v Neretljanskem kanalu, Hrvaška",,
DIVNA,"žensko osebno ime",,
DIVNIĆ,"hrvaški pesnik - Petar (ok. 1525†ok. 1600)",,
DIVNIĆ,"hrvaški pisatelj - Ivan Krstitelj (1570†1637)",,
DIVNIĆ,"hrvaški zgodovinar - Frane Nikolin (1607†1672)",,
DIVNJAK,"park, vrt (zastar.)",,
DIVNOST,"lepota, čudovitost (zastar.)",,
DIVOJEVIĆI,"naselje pri Leševici, Hrvaška",,
DIVOSELO,"naselje pri Gospiću, Hrvaška",,
DIVOSTIN,"naselje zahodno od Kragujevca, arheološko najdbišče iz zgodnjega neolitika",,
DIVOTA,"lepota, čudovitost (zastar.)",,
DIVOŠ,"naselje pri Ernestinovem, Hrvaška",,
DIVOŠ,"naselje pri Sremski Mitrovici, Srbija",,
DIVOŠEVCI,"naselje pri Veliki Kopanici, Hrvaška",,
DIVULGACIJA,"razglas, naznanilo, objavljanje",,
DIVULJE,"naselje pri Trogirju, Hrvaška",,perplexity
DIVUŠA,"naselje pri Dvoru, Hrvaška",,
DIVČI,"naselje vzhodno od Komna",,
DIVČIBARE,"naselje pri Valjevu, Srbija",,
DIVŠIĆI,"naselje pri Marčani, Istra, Hrvaška",,
DIX,"ameriški državnik - John Adams (1798†1879)",,
DIX,"ameriški igralec - Richard (1893†1949)",,
DIX,"nemški slikar in grafik - Otto (1891†1969)",,
DIXENCE,"pritok Rone v kantonu Valais, Švica",,
DIXIE,"britanska popotnica in potopiska - Florence Caroline Douglas (1855†1905)",,
DIXIELAND,"stil v jazzu (muz.)",,
DIXIT,"indijska igralka - Madhuri (1967-)",,
DIXON,"ameriška astrologinja - Jeane (1904†1997)",,
DIXON,"ameriški blues glasbenik - Willie (1915†1992)",,
DIXON,"ameriški dirigent - Dean (1915†1976)",,
DIXON,"ameriški pisatelj - Thomas (1864†1946)",,
DIXON,"ameriški r&b glasbenik, pianist - Floyd (1929†2006)",,
DIXON,"jamajška atletinja, tekačica na 100 m z ovirami - Vonette (1975-) (nekd.)",,
DIXON,"kanadski boksar - George (1870†1908)",,
DIXON,"mesto v zvezni državi Illinois, ZDA",,
DIXON,"novozelandski motociklist - Scott (1980-)",,
DIYALA,"reka v Iranu in Iraku, pritok Tigrisa",,
DIYARBAKIR,"glavno mesto istoimenske pokrajine, Turčija",,
DIZAJN,"dajanje oblike predmetu",,
DIZAJN,"skica, shema",,
DIZDAR,"bosanski pesnik in pisatelj - Mak (1917†1971), (Plavalka)",,
DIZDAR,"bosanski pisatelj in pesnik - Hamid (1907†1967)",,
DIZDAR,"hrvaški šahovski velemojster - Goran (1958-)",,
DIZDAREVIĆ,"bosanski pisatelj in pesnik - Zija (1916†1942)",,
DIZDAREVIĆ,"bosanski politik - Nijaz (1920†1989) (nekd.)",,
DIZDAREVIĆ,"bosanski politik - Raif (1926-) (nekd.)",,
DIZDAREVIĆ,"bosanski šahovski velemojster - Emir (1958-)",,
DIZEL,"motor z notranjim izgorevanjem, ki za pogon uporablja plinsko olje",,
DIZENTERIJA,"nalezljiva črevesna bolezen z drisko",,
DIZURIJA,"otežkočeno, boleče uriniranje (med.)",,
DIĆI,"naselje pri Ljigu, Srbija",,
DIČINA,"rečica v Srbiji",,
DIŠAVA,"dišeča snov",,
DIŠAVAR,"kdor pripravlja dišave",,
DIŠAVINA,"kozmetično sredstvo prijetnega vonja",,
DIŠAVNICA,"posodica za dišave",,
DIŠAVNICA,"rastlina, bogata z dišavnimi snovmi",,
"DIŠEČA BOLJKA","trava, ki posušena prijetno diši (bot.)",,
"DIŠEČI GRAHOR","okrasna rastlina prijetnega vonja z živobarvnimi cvetovi (bot.)",,
"DIŠEČI VOLČIN","prijetno dišeč okrasni grm, rastlinski endemit v Sloveniji (bot.)",,
DIŠEČNOST,"značilnost dišečega",,
DIŠNIK,"naselje pri Garešnici, Hrvaška",,
DJA,"narodni park, ki se nahaja v Kamerunu in je eden najpomembnejših zaščitenih gozdnih območij v Afriki",,
DJAGILEV,"ruski baletni impresarij - Sergej Pavlovič (1872†1929)",,
DJAJA,"hrvaški pisatelj - Božidar, Doro (1850†1914)",,
DJAJA,"srbski biolog in filozof - Ivan (1884†1957)",,
DJAJA,"vrh na Irianu, Indonezija (5030 m)",,
DJAMBALA,"mesto v Kongu",,
DJAVAN,"brazilski pevec, skladatelj in violinist - Caetano Viana (1949-)",,
DJAČIĆ,"bosanska igralka in režiserka - Jolanda (1906†1985)",,
DJEBAR,"psevdonim alžirske pisateljice Fatime-Zohre Imalayen - Assia (1936†2015), (Ljubezen, fantazija)",,
"DJEBEL TOUBKAL","gora v Maroku (4167 m)",,
"DJEDINA RIJEKA","naselje pri Čaglinu, Hrvaška",,
DJEKŠE,"slovensko ime za mesto Diex na avstrijskem Koroškem",,perplexity
DJELFA,"mesto v Alžiriji",,
DJELINEO,"hrvaški biolog in fiziolog - Stefan (1898†1971)",,
DJENNE,"mesto na jugu Malija, tudi Jenne",,
DJERASSI,"avstrijsko-ameriški organski kemik - Carl (1929†2015)",,
DJHONE,"francoski atlet, tekač na kratke proge - Leslie (1981-)",,
DJI,"uradna okrajšava za Džibuti",,
"DJIMON HOUNSOU","ime in priimek beninsko ameriškega igralca (1964-), (Krvavi diamant)",,
DJINDJIHASHVILI,"gruzijsko-ameriški šahovski velemojster - Roman (1944-)",,
DJOKIĆ,"jugoslovansko-francoski glasbenik, violinist - Philippe (1950-)",,
DJOMINA,"ruska šahovska velemojstrica - Julija (1969-)",,
DJORKAEFF,"armensko-francoski nogometaš - Youri (1968-) (nekd.)",,
DJOUGOU,"mesto v osrednjem Beninu",,
DJURKOVIČ,"slovenski košarkar - Pavel (1979-) (nekd.)",,
DKW,"nemška tovarna motornih vozil (nekd.)",,
DL,"kratica za deciliter",,
DLAKA,"nitast izrastek na koži sesalcev, kot so lasje, dlačice ali srst, kocina",2026-03-09,vpis
DLAKAR,"dlakasta divjad (lov.)",,
DLAKAR,"žuželka, ki živi na sesalcih in se hrani z njihovo dlako (zool.)",,
"DLAKAVI SLEČ","nizka alpska polgrmičasta rastlina z rdečimi cvetovi (bot.)",,
DLAKAVOST,"značilnost dlakavega",,
DLAKOCEP,"kdor preveč in nepotrebno razčlenjuje problem do nepomembnih malenkosti",,
DLAKOCEPEC,"kdor preveč razčlenjuje problem do nepomembnih malenkosti (ekspr.)",,
DLAKOCEPKA,"ženska, ki preveč razčlenjuje problem do nepomembnih malenkosti (ekspr.)",,
DLAKOCEPSTVO,"odvečno in nepotrebno razčlenjevanje problema do nepomembnih malenkosti (ekspr.)",,
DLAN,"notranja stran roke od zapestja do prstov",,perplexity
DLANČNICA,"kost v dlani (anat.)",,
DLANČNIK,"majhen osebni računalnik z omejeno zmogljivostjo",,
DLAČICA,"izrastek rastlinske povrhnjice (bot.)",,
DLAČNICA,"čutna celica notranjega ušesa, ki zaznava položaj telesa v prostoru in gibanje v vestibularnem organu ter zvok",,
DLESEN,"tkivo, ki pokriva del čeljusti ob zobeh",,
DLESK,"zelo plašen gozdni ptiček z močnim in debelim kljunom (zool.)",,perplexity
DLETO,"orodje za dolbenje oziroma rezanje, ki ima kratko prečno rezilo",,
DLJIN,"naselje pri Lučanih, Srbija",,
DLUGOSZ,"poljski zgodovinar - Jan (1415†1480)",,
DLUGOSZEWSKI,"poljsko-ameriška koreografinja in skladateljica - Lucia (1931†2000)",,
